+-----+-------------------------+------------+--------+
| PID |          Name           |   Status   |Priority|
|3064 |   msedgewebview2.exe    |  Running   |   3    |
|29268|   msedgewebview2.exe    |  Running   |   1    |
|21600|   msedgewebview2.exe    |  Running   |   3    |
|24504|  OCControl.Service.exe  |  Unknown   |   0    |
|25492|    RuntimeBroker.exe    |  Running   |   3    |
|22224|      SDXHelper.exe      |  Running   |   3    |
|16016|     FileCoAuth.exe      |  Running   |   3    |
|32776|       dllhost.exe       |  Running   |   3    |
|26632|   Cloudflare WARP.exe   |  Running   |   3    |
|45668|       svchost.exe       |  Unknown   |   0    |
|19844|     XboxPcAppFT.exe     |  Running   |   3    |
|32580|       svchost.exe       |  Unknown   |   0    |
|42244|       svchost.exe       |  Unknown   |   0    |
|34784|       chrome.exe        |  Running   |   1    |
|7908 |        steam.exe        |  Running   |   3    |
|39692|   steamwebhelper.exe    |  Running   |   3    |
|38192|    steamservice.exe     |  Unknown   |   0    |
|40948|   steamwebhelper.exe    |  Running   |   3    |
|28336|   steamwebhelper.exe    |  Running   |   4    |
|35740|   steamwebhelper.exe    |  Running   |   3    |
|39264|   steamwebhelper.exe    |  Running   |   3    |
|45128|   steamwebhelper.exe    |  Running   |   3    |
|35660|   steamwebhelper.exe    |  Running   |   1    |
|11016|   steamwebhelper.exe    |  Running   |   3    |
|25908|       svchost.exe       |  Running   |   3    |
|21356|      ShellHost.exe      |  Running   |   3    |
|15420|Microsoft.SharePoint.exe |  Running   |   2    |
|25788| PhoneExperienceHost.exe |  Running   |   3    |
|37444|       svchost.exe       |  Running   |   3    |
|10736| backgroundTaskHost.exe  |  Running   |   3    |
|27180| backgroundTaskHost.exe  |  Running   |   3    |
|32024|    RuntimeBroker.exe    |  Running   |   3    |
|9416 |       chrome.exe        |  Running   |   1    |
|36272|       chrome.exe        |  Running   |   1    |
|5104 |       chrome.exe        |  Running   |   1    |
|27608|       chrome.exe        |  Running   |   1    |
|18324|       chrome.exe        |  Running   |   1    |
|46972|       chrome.exe        |  Running   |   3    |
|29692|        Code.exe         |  Running   |   3    |
|13136|        Code.exe         |  Running   |   3    |
|29076|        Code.exe         |  Running   |   4    |
|36432|        Code.exe         |  Running   |   3    |
|4964 |        Code.exe         |  Running   |   3    |
|32196|        Code.exe         |  Running   |   3    |
|32532|        Code.exe         |  Running   |   3    |
|39176|        Code.exe         |  Running   |   3    |
|13900|        Code.exe         |  Running   |   3    |
|42480|      cpptools.exe       |  Running   |   3    |
|3844 |       conhost.exe       |  Running   |   3    |
|14804|      cpptools.exe       |  Running   |   3    |
|39504|   WindowsTerminal.exe   |  Unknown   |   0    |
|31808|     OpenConsole.exe     |  Unknown   |   0    |
|44936|         cmd.exe         |  Unknown   |   0    |
|6252 |    RuntimeBroker.exe    |  Running   |   3    |
|20100|       svchost.exe       |  Unknown   |   0    |
|37364|       audiodg.exe       |  Unknown   |   0    |
|28452|      WmiApSrv.exe       |  Unknown   |   0    |
|41384|     smartscreen.exe     |  Running   |   3    |
|32620|       svchost.exe       |  Unknown   |   0    |
|36408|       svchost.exe       |  Unknown   |   0    |
|22656|       svchost.exe       |  Unknown   |   0    |
|14980| backgroundTaskHost.exe  |  Running   |   3    |
|12792|    RuntimeBroker.exe    |  Running   |   3    |
|13728|       svchost.exe       |  Unknown   |   0    |
|29988|    RuntimeBroker.exe    |  Running   |   3    |
|40056|         spm.exe         |  Running   |   3    |
|17356|       conhost.exe       |  Running   |   3    |
|30692|     OpenConsole.exe     |  Running   |   3    |
|4432 |   WindowsTerminal.exe   |  Running   |   3    |
+-----+-------------------------+------------+--------+

